date,cal_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_clouds_all,weather_main,weather_description,traffic_volume
2017-01-16 12:00:00,None,268.77,0,0,90,Haze,haze,4452
2017-01-16 13:00:00,None,270.71,0,0,90,Haze,haze,4497
2017-01-16 14:00:00,None,271.81,0,0,90,Haze,haze,4646
2017-01-16 15:00:00,None,272.55,0,0,90,Haze,haze,4852
2017-01-16 16:00:00,None,272.62,0,0,90,Haze,haze,4846
2017-01-16 17:00:00,None,272.35,0,0,90,Haze,haze,4451
2017-01-16 18:00:00,None,272.08,0,0,90,Clouds,overcast clouds,3391
2017-01-16 19:00:00,None,271.95,0,0,90,Clouds,overcast clouds,2332
2017-01-16 20:00:00,None,271.82,0,0,90,Clouds,overcast clouds,1837
2017-01-16 21:00:00,None,271.95,0,0,90,Mist,mist,1580
2017-01-16 22:00:00,None,271.95,0,0,90,Mist,mist,1156
2017-01-16 23:00:00,None,272.02,0,0,90,Mist,mist,783
2017-01-17 00:00:00,None,272.09,0,0,90,Mist,mist,398
2017-01-17 01:00:00,None,272.08,0,0,90,Mist,mist,307
2017-01-17 02:00:00,None,272.35,0,0,75,Snow,light snow,216
2017-01-17 03:00:00,None,272.28,0,0,90,Snow,light snow,299
2017-01-17 04:00:00,None,272.35,0,0,90,Snow,light snow,821
2017-01-17 05:00:00,None,272.51,0,0,90,Snow,light snow,2597
2017-01-17 06:00:00,None,272.51,0,0,90,Mist,mist,4993
2017-01-17 07:00:00,None,272.15,0,0,90,Mist,mist,5304
2017-01-17 08:00:00,None,271.89,0,0,90,Mist,mist,4927
2017-01-17 09:00:00,None,272.15,0,0,90,Mist,mist,4778
2017-01-17 10:00:00,None,272.09,0,0,90,Haze,haze,4263
2017-01-17 11:00:00,None,272.48,0,0,75,Haze,haze,4327
2017-01-17 12:00:00,None,273.15,0,0,90,Mist,mist,4416
2017-01-17 13:00:00,None,273.71,0,0,90,Haze,haze,4521
2017-01-17 14:00:00,None,274.48,0,0,90,Haze,haze,5016
2017-01-17 15:00:00,None,274.72,0,0,90,Haze,haze,5675
2017-01-17 16:00:00,None,274.42,0,0,90,Mist,mist,6184
2017-01-17 17:00:00,None,273.9,0,0,90,Mist,mist,5840
2017-01-17 18:00:00,None,273.75,0,0,90,Mist,mist,4278
2017-01-17 19:00:00,None,273.42,0,0,90,Haze,haze,2982
2017-01-17 20:00:00,None,273.02,0,0,1,Mist,mist,2491
2017-01-17 21:00:00,None,272.49,0,0,40,Mist,mist,3331
2017-01-17 22:00:00,None,271.72,0,0,40,Mist,mist,2885
2017-01-17 23:00:00,None,271.59,0,0,75,Mist,mist,1033
2017-01-18 00:00:00,None,271.46,0,0,90,Mist,mist,684
2017-01-18 01:00:00,None,271.62,0,0,90,Haze,haze,526
2017-01-18 02:00:00,None,271.51,0,0,75,Mist,mist,394
2017-01-18 03:00:00,None,270.78,0,0,1,Mist,mist,456
2017-01-18 04:00:00,None,270.53,0,0,1,Mist,mist,950
2017-01-18 05:00:00,None,270.15,0,0,1,Mist,mist,2763
2017-01-18 06:00:00,None,270.42,0,0,1,Mist,mist,5422
2017-01-18 07:00:00,None,270.65,0,0,1,Mist,mist,5779
2017-01-18 08:00:00,None,271.15,0,0,20,Haze,haze,5736
2017-01-18 09:00:00,None,271.35,0,0,1,Mist,mist,5410
2017-01-18 10:00:00,None,272.22,0,0,1,Mist,mist,4474
2017-01-18 11:00:00,None,274.08,0,0,1,Clear,sky is clear,4612
2017-01-18 12:00:00,None,275.42,0,0,1,Clear,sky is clear,4891
2017-01-18 13:00:00,None,276.28,0,0,5,Clear,sky is clear,4919
2017-01-18 14:00:00,None,276.9,0,0,5,Clear,sky is clear,5117
2017-01-18 15:00:00,None,277.01,0,0,1,Clear,sky is clear,5515
2017-01-18 16:00:00,None,276.94,0,0,1,Clear,sky is clear,6326
2017-01-18 17:00:00,None,276.65,0,0,5,Clear,sky is clear,6188
2017-01-18 18:00:00,None,275.35,0,0,1,Clear,sky is clear,4599
2017-01-18 19:00:00,None,274.65,0,0,5,Clear,sky is clear,3285
2017-01-18 20:00:00,None,273.95,0,0,1,Mist,mist,2855
2017-01-18 21:00:00,None,273.65,0,0,5,Mist,mist,2347
2017-01-18 22:00:00,None,272.82,0,0,1,Mist,mist,1662
2017-01-18 23:00:00,None,272.89,0,0,1,Fog,fog,968
2017-01-19 00:00:00,None,272.55,0,0,1,Fog,fog,759
2017-01-19 01:00:00,None,272.62,0,0,1,Mist,mist,542
2017-01-19 02:00:00,None,272.96,0,0,1,Mist,mist,433
2017-01-19 03:00:00,None,272.75,0,0,1,Mist,mist,486
2017-01-19 04:00:00,None,272.93,0,0,1,Mist,mist,1025
2017-01-19 05:00:00,None,273.28,0,0,1,Mist,mist,2810
2017-01-19 06:00:00,None,273.55,0,0,1,Mist,mist,5518
2017-01-19 07:00:00,None,273.02,0,0,5,Mist,mist,6175
2017-01-19 08:00:00,None,272.79,0,0,5,Mist,mist,5355
2017-01-19 09:00:00,None,273.01,0,0,1,Mist,mist,5224
2017-01-19 10:00:00,None,274.28,0,0,5,Mist,mist,4535
2017-01-19 11:00:00,None,275.5,0,0,1,Haze,haze,4862
2017-01-19 12:00:00,None,276.02,0,0,1,Mist,mist,5032
2017-01-19 13:00:00,None,276.64,0,0,5,Mist,mist,4878
2017-01-19 14:00:00,None,276.89,0,0,1,Mist,mist,5156
2017-01-19 15:00:00,None,276.81,0,0,75,Mist,mist,5832
2017-01-19 16:00:00,None,276.68,0,0,40,Mist,mist,6617
2017-01-19 17:00:00,None,276.21,0,0,75,Clouds,broken clouds,6114
2017-01-19 18:00:00,None,276.08,0,0,75,Clouds,broken clouds,4600
2017-01-19 19:00:00,None,275.65,0,0,75,Clouds,broken clouds,3430
2017-01-19 20:00:00,None,275.58,0,0,90,Clouds,overcast clouds,2853
2017-01-19 21:00:00,None,275.75,0,0,90,Rain,light rain,3245
2017-01-19 22:00:00,None,275.79,0,0,90,Clouds,overcast clouds,3310
2017-01-19 23:00:00,None,275.42,0,0,90,Clouds,overcast clouds,1302
2017-01-20 00:00:00,None,275.27,0,0,90,Mist,mist,640
2017-01-20 01:00:00,None,275.15,0,0,90,Mist,mist,366
2017-01-20 02:00:00,None,275.15,0,0,90,Rain,light rain,325
2017-01-20 03:00:00,None,275.09,0,0,90,Rain,moderate rain,363
2017-01-20 04:00:00,None,275.21,0,0,90,Rain,light rain,811
2017-01-20 05:00:00,None,275.02,0,0,90,Mist,mist,2609
2017-01-20 06:00:00,None,275.02,0,0,90,Mist,mist,5279
2017-01-20 07:00:00,None,275.15,0,0,90,Mist,mist,5984
2017-01-20 08:00:00,None,275.08,0,0,90,Drizzle,drizzle,5728
2017-01-20 09:00:00,None,275.08,0,0,90,Drizzle,light intensity drizzle,4779
2017-01-20 10:00:00,None,275.22,0,0,90,Drizzle,light intensity drizzle,4423
2017-01-20 11:00:00,None,275.27,0,0,90,Mist,mist,4803
2017-01-20 12:00:00,None,275.34,0,0,90,Mist,mist,5316
2017-01-20 13:00:00,None,275.4,0,0,90,Mist,mist,5118
2017-01-20 14:00:00,None,275.62,0,0,90,Mist,mist,5184
2017-01-20 15:00:00,None,275.79,0,0,90,Mist,mist,5901
2017-01-20 16:00:00,None,275.52,0,0,90,Mist,mist,6255
2017-01-20 17:00:00,None,275.34,0,0,90,Mist,mist,5804
2017-01-20 18:00:00,None,275.09,0,0,90,Mist,mist,4718
2017-01-20 19:00:00,None,275.08,0,0,90,Mist,mist,3351
2017-01-20 20:00:00,None,275.09,0,0,90,Fog,fog,2721
2017-01-20 21:00:00,None,275.08,0,0,90,Mist,mist,2850
2017-01-20 22:00:00,None,275.09,0,0,90,Mist,mist,2336
2017-01-20 23:00:00,None,275.08,0,0,90,Mist,mist,1727
2017-01-21 00:00:00,None,275.02,0,0,90,Mist,mist,1117
2017-01-21 01:00:00,None,275.01,0,0,90,Mist,mist,657
2017-01-21 02:00:00,None,275.08,0,0,90,Mist,mist,530
2017-01-21 03:00:00,None,274.71,0,0,90,Mist,mist,388
2017-01-21 04:00:00,None,274.95,0,0,90,Mist,mist,408
2017-01-21 05:00:00,None,274.88,0,0,90,Mist,mist,639
2017-01-21 06:00:00,None,274.94,0,0,90,Mist,mist,1110
2017-01-21 07:00:00,None,274.94,0,0,90,Mist,mist,1868
2017-01-21 08:00:00,None,274.87,0,0,90,Mist,mist,2946
2017-01-21 09:00:00,None,274.95,0,0,90,Drizzle,light intensity drizzle,3631
2017-01-21 10:00:00,None,275.15,0,0,90,Drizzle,drizzle,3854
2017-01-21 11:00:00,None,275.21,0,0,90,Drizzle,light intensity drizzle,4679
2017-01-21 12:00:00,None,275.52,0,0,90,Mist,mist,5264
2017-01-21 13:00:00,None,275.87,0,0,90,Mist,mist,6249
2017-01-21 14:00:00,None,275.95,0,0,90,Mist,mist,5658
2017-01-21 15:00:00,None,275.95,0,0,90,Mist,mist,4501
2017-01-21 16:00:00,None,276.02,0,0,90,Mist,mist,4402
2017-01-21 17:00:00,None,275.75,0,0,90,Drizzle,light intensity drizzle,4268
2017-01-21 18:00:00,None,275.34,0,0,90,Drizzle,light intensity drizzle,3932
2017-01-21 19:00:00,None,275.09,0,0,90,Mist,mist,3221
2017-01-21 20:00:00,None,274.9,0,0,90,Mist,mist,2641
2017-01-21 21:00:00,None,275.02,0,0,90,Mist,mist,2624
2017-01-21 22:00:00,None,274.88,0,0,90,Mist,mist,3699
2017-01-21 23:00:00,None,274.65,0,0,90,Drizzle,light intensity drizzle,3089
2017-01-22 00:00:00,None,274.62,0,0,90,Drizzle,light intensity drizzle,1117
2017-01-22 01:00:00,None,274.62,0,0,90,Drizzle,light intensity drizzle,657
2017-01-22 02:00:00,None,274.68,0,0,90,Mist,mist,530
2017-01-22 03:00:00,None,274.71,0,0,90,Mist,mist,388
2017-01-22 04:00:00,None,274.65,0,0,90,Mist,mist,408
2017-01-22 05:00:00,None,274.65,0,0,90,Mist,mist,591
2017-01-22 06:00:00,None,274.65,0,0,90,Mist,mist,935
2017-01-22 07:00:00,None,274.65,0,0,90,Mist,mist,1488
2017-01-22 08:00:00,None,274.59,0,0,90,Mist,mist,2274
2017-01-22 09:00:00,None,274.65,0,0,90,Mist,mist,2774
2017-01-22 10:00:00,None,275.02,0,0,90,Mist,mist,2937
2017-01-22 11:00:00,None,275.46,0,0,90,Mist,mist,3538
2017-01-22 12:00:00,None,275.96,0,0,90,Mist,mist,4174
2017-01-22 13:00:00,None,276.28,0,0,90,Mist,mist,4510
2017-01-22 14:00:00,None,276.86,0,0,90,Mist,mist,4132
2017-01-22 15:00:00,None,276.65,0,0,90,Clouds,overcast clouds,4329
2017-01-22 16:00:00,None,276.71,0,0,90,Clouds,overcast clouds,3843
2017-01-22 17:00:00,None,276.27,0,0,90,Mist,mist,3839
2017-01-22 18:00:00,None,276.09,0,0,90,Mist,mist,3481
2017-01-22 19:00:00,None,275.95,0,0,90,Mist,mist,2617
2017-01-22 20:00:00,None,275.46,0,0,90,Mist,mist,2317
2017-01-22 21:00:00,None,275.21,0,0,90,Mist,mist,3169
2017-01-22 22:00:00,None,274.96,0,0,90,Drizzle,light intensity drizzle,2316
2017-01-22 23:00:00,None,274.75,0,0,90,Mist,mist,947
2017-01-23 00:00:00,None,274.48,0,0,90,Drizzle,light intensity drizzle,529
2017-01-23 01:00:00,None,274.28,0,0,90,Drizzle,light intensity drizzle,330
2017-01-23 02:00:00,None,274.22,0,0,90,Drizzle,light intensity drizzle,260
2017-01-23 03:00:00,None,274.22,0,0,90,Drizzle,light intensity drizzle,339
2017-01-23 04:00:00,None,274.22,0,0,90,Drizzle,light intensity drizzle,857
2017-01-23 05:00:00,None,274.15,0,0,90,Drizzle,light intensity drizzle,2711
2017-01-23 06:00:00,None,274.08,0,0,90,Drizzle,light intensity drizzle,5570
2017-01-23 07:00:00,None,274.08,0,0,90,Drizzle,light intensity drizzle,5909
2017-01-23 08:00:00,None,274.08,0,0,90,Drizzle,light intensity drizzle,5619
2017-01-23 09:00:00,None,273.95,0,0,90,Mist,mist,4616
2017-01-23 10:00:00,None,274.29,0,0,90,Mist,mist,4216
2017-01-23 11:00:00,None,274.4,0,0,90,Mist,mist,4319
2017-01-23 12:00:00,None,274.46,0,0,90,Mist,mist,4490
2017-01-23 13:00:00,None,274.46,0,0,90,Mist,mist,4498
2017-01-23 14:00:00,None,274.35,0,0,90,Mist,mist,4902
2017-01-23 15:00:00,None,274.35,0,0,90,Mist,mist,5451
2017-01-23 16:00:00,None,274.15,0,0,90,Mist,mist,6339
2017-01-23 17:00:00,None,274.15,0,0,90,Mist,mist,5787
2017-01-23 18:00:00,None,274.02,0,0,90,Mist,mist,4109
2017-01-23 19:00:00,None,273.95,0,0,90,Mist,mist,2753
2017-01-23 20:00:00,None,273.88,0,0,90,Mist,mist,2557
2017-01-23 21:00:00,None,273.88,0,0,90,Mist,mist,2241
2017-01-23 22:00:00,None,273.75,0,0,90,Mist,mist,1370
2017-01-23 23:00:00,None,273.75,0,0,90,Mist,mist,977
2017-01-24 00:00:00,None,273.68,0,0,90,Mist,mist,571
2017-01-24 01:00:00,None,273.62,0,0,90,Mist,mist,300
2017-01-24 02:00:00,None,273.42,0,0,90,Mist,mist,241
2017-01-24 03:00:00,None,273.42,0,0,90,Mist,mist,348
2017-01-24 04:00:00,None,273.15,0,0,90,Mist,mist,845
2017-01-24 05:00:00,None,273.15,0,0,90,Mist,mist,2763
2017-01-24 06:00:00,None,273.15,0,0,90,Mist,mist,5614
2017-01-24 07:00:00,None,273.09,0,0,90,Mist,mist,6154
2017-01-24 08:00:00,None,273.08,0,0,90,Clouds,overcast clouds,5606
2017-01-24 09:00:00,None,273.01,0,0,90,Clouds,overcast clouds,5033
2017-01-24 10:00:00,None,270.307,0,0,12,Clouds,few clouds,4366
2017-01-24 11:00:00,None,274.589,0,0,0,Clear,Sky is Clear,4434
2017-01-24 12:00:00,None,274.589,0,0,0,Clear,Sky is Clear,4679
2017-01-24 13:00:00,None,274.589,0,0,0,Clear,Sky is Clear,4661
2017-01-24 14:00:00,None,275.515,0,0,32,Clouds,scattered clouds,4996
2017-01-24 15:00:00,None,275.515,0,0,32,Clouds,scattered clouds,5563
2017-01-24 16:00:00,None,275.515,0,0,32,Clouds,scattered clouds,6543
2017-01-24 17:00:00,None,272.858,0,0,68,Clouds,broken clouds,5861
2017-01-24 18:00:00,None,272.858,0,0,68,Clouds,broken clouds,4356
2017-01-24 19:00:00,None,272.858,0,0,68,Clouds,broken clouds,2999
2017-01-24 20:00:00,None,271.391,0,0,92,Clouds,overcast clouds,2675
2017-01-24 21:00:00,None,271.391,0,0,92,Clouds,overcast clouds,2443
2017-01-24 22:00:00,None,271.391,0,0,92,Clouds,overcast clouds,1674
2017-01-24 23:00:00,None,271.163,0,0,92,Clouds,overcast clouds,936
2017-01-25 00:00:00,None,271.163,0,0,92,Clouds,overcast clouds,730
2017-01-25 01:00:00,None,271.163,0,0,92,Clouds,overcast clouds,538
2017-01-25 02:00:00,None,270.999,0,0,88,Clouds,overcast clouds,469
2017-01-25 03:00:00,None,270.999,0,0,88,Clouds,overcast clouds,551
2017-01-25 04:00:00,None,270.999,0,0,88,Clouds,overcast clouds,1049
2017-01-25 05:00:00,None,270.764,0,0,92,Clouds,overcast clouds,3038
2017-01-25 06:00:00,None,270.764,0,0,92,Clouds,overcast clouds,5499
2017-01-25 07:00:00,None,270.764,0,0,92,Clouds,overcast clouds,5595
2017-01-25 08:00:00,None,270.675,0,0,92,Clouds,overcast clouds,5103
2017-01-25 09:00:00,None,270.719,0,0,88,Clouds,overcast clouds,4411
2017-01-25 10:00:00,None,272.09,0,0,90,Snow,light snow,3846
2017-01-25 11:00:00,None,272.15,0,0,90,Snow,light snow,4032
2017-01-25 12:00:00,None,271.95,0,0,90,Snow,light snow,4367
2017-01-25 13:00:00,None,271.89,0,0,90,Haze,haze,4304
2017-01-25 14:00:00,None,271.9,0,0,90,Clouds,overcast clouds,4899
2017-01-25 15:00:00,None,271.88,0,0,90,Clouds,overcast clouds,5381
2017-01-25 16:00:00,None,271.75,0,0,90,Clouds,overcast clouds,6513
2017-01-25 17:00:00,None,271.75,0,0,90,Clouds,overcast clouds,6021
2017-01-25 18:00:00,None,271.68,0,0,90,Clouds,overcast clouds,4289
2017-01-25 19:00:00,None,271.65,0,0,90,Clouds,overcast clouds,3004
2017-01-25 20:00:00,None,271.75,0,0,90,Clouds,overcast clouds,2649
2017-01-25 21:00:00,None,271.62,0,0,90,Clouds,overcast clouds,2409
2017-01-25 22:00:00,None,271.58,0,0,90,Clouds,overcast clouds,1783
2017-01-25 23:00:00,None,271.58,0,0,90,Snow,light snow,1051
2017-01-26 00:00:00,None,271.72,0,0,90,Snow,light snow,548
2017-01-26 01:00:00,None,271.51,0,0,90,Snow,light snow,347
2017-01-26 02:00:00,None,271.65,0,0,90,Snow,light snow,266
2017-01-26 03:00:00,None,271.65,0,0,90,Snow,light snow,370
2017-01-26 04:00:00,None,271.51,0,0,90,Clouds,overcast clouds,870
2017-01-26 05:00:00,None,271.22,0,0,90,Mist,mist,2720
2017-01-26 06:00:00,None,271.02,0,0,90,Clouds,overcast clouds,5815
2017-01-26 07:00:00,None,270.95,0,0,90,Clouds,overcast clouds,6368
2017-01-26 08:00:00,None,270.55,0,0,90,Clouds,overcast clouds,5830
2017-01-26 09:00:00,None,270.35,0,0,75,Clouds,broken clouds,5144
2017-01-26 10:00:00,None,270.42,0,0,90,Clouds,overcast clouds,4367
2017-01-26 11:00:00,None,270.65,0,0,90,Clouds,overcast clouds,4710
2017-01-26 12:00:00,None,270.82,0,0,90,Clouds,overcast clouds,4810
2017-01-26 13:00:00,None,271.08,0,0,90,Clouds,overcast clouds,4856
2017-01-26 14:00:00,None,271.28,0,0,90,Clouds,overcast clouds,5354
2017-01-26 15:00:00,None,271.35,0,0,90,Clouds,overcast clouds,5767
2017-01-26 16:00:00,None,271.29,0,0,90,Clouds,overcast clouds,6772
2017-01-26 17:00:00,None,270.69,0,0,90,Clouds,overcast clouds,6458
2017-01-26 18:00:00,None,270.02,0,0,90,Snow,light snow,4714
2017-01-26 19:00:00,None,269.69,0,0,90,Clouds,overcast clouds,3447
2017-01-26 20:00:00,None,269.44,0,0,90,Clouds,overcast clouds,2969
2017-01-26 21:00:00,None,268.82,0,0,90,Clouds,overcast clouds,3619
2017-01-26 22:00:00,None,268.62,0,0,90,Clouds,overcast clouds,3522
2017-01-26 23:00:00,None,268.35,0,0,90,Clouds,overcast clouds,1281
2017-01-27 00:00:00,None,268.08,0,0,90,Clouds,overcast clouds,664
2017-01-27 01:00:00,None,267.82,0,0,90,Clouds,overcast clouds,409
2017-01-27 02:00:00,None,267.61,0,0,90,Clouds,overcast clouds,312
2017-01-27 03:00:00,None,267.61,0,0,90,Clouds,overcast clouds,390
2017-01-27 04:00:00,None,267.61,0,0,90,Clouds,overcast clouds,827
2017-01-27 05:00:00,None,267.35,0,0,90,Clouds,overcast clouds,2602
2017-01-27 06:00:00,None,267.22,0,0,40,Clouds,scattered clouds,5160
2017-01-27 07:00:00,None,266.22,0,0,75,Clouds,broken clouds,6266
2017-01-27 08:00:00,None,265.72,0,0,90,Clouds,overcast clouds,5802
2017-01-27 09:00:00,None,265.65,0,0,75,Clouds,broken clouds,4946
2017-01-27 10:00:00,None,265.72,0,0,75,Clouds,broken clouds,4667
2017-01-27 11:00:00,None,267.38,0,0,1,Clear,sky is clear,5109
2017-01-27 12:00:00,None,268.41,0,0,40,Clouds,scattered clouds,5325
2017-01-27 13:00:00,None,269.84,0,0,40,Clouds,scattered clouds,5144
2017-01-27 14:00:00,None,270.87,0,0,75,Clouds,broken clouds,5366
2017-01-27 15:00:00,None,271.72,0,0,1,Clear,sky is clear,5909
2017-01-27 16:00:00,None,272.64,0,0,1,Clear,sky is clear,6261
2017-01-27 17:00:00,None,272.65,0,0,1,Clear,sky is clear,6054
2017-01-27 18:00:00,None,271.94,0,0,1,Clear,sky is clear,4713
2017-01-27 19:00:00,None,271.07,0,0,5,Clear,sky is clear,3729
2017-01-27 20:00:00,None,270.68,0,0,1,Clear,sky is clear,3169
2017-01-27 21:00:00,None,270.44,0,0,5,Clear,sky is clear,3952
2017-01-27 22:00:00,None,270.08,0,0,1,Clear,sky is clear,2914
2017-01-27 23:00:00,None,269.87,0,0,1,Clear,sky is clear,1835
2017-01-28 00:00:00,None,269.51,0,0,1,Clear,sky is clear,1094
2017-01-28 01:00:00,None,269.43,0,0,1,Clear,sky is clear,676
2017-01-28 02:00:00,None,269.22,0,0,1,Clear,sky is clear,583
2017-01-28 03:00:00,None,268.92,0,0,1,Clear,sky is clear,394
2017-01-28 04:00:00,None,269.08,0,0,1,Clear,sky is clear,438
2017-01-28 05:00:00,None,269.36,0,0,75,Clouds,broken clouds,717
2017-01-28 06:00:00,None,269.28,0,0,90,Clouds,overcast clouds,1242
2017-01-28 07:00:00,None,269.72,0,0,90,Clouds,overcast clouds,2124
2017-01-28 08:00:00,None,269.81,0,0,90,Haze,haze,2984
2017-01-28 09:00:00,None,269.81,0,0,90,Clouds,overcast clouds,3770
2017-01-28 10:00:00,None,270.15,0,0,90,Clouds,overcast clouds,4353
2017-01-28 11:00:00,None,270.5,0,0,90,Clouds,overcast clouds,4954
2017-01-28 12:00:00,None,270.58,0,0,90,Clouds,overcast clouds,5247
2017-01-28 13:00:00,None,270.48,0,0,90,Clouds,overcast clouds,4933
2017-01-28 14:00:00,None,270.75,0,0,90,Clouds,overcast clouds,4991
2017-01-28 15:00:00,None,270.75,0,0,90,Clouds,overcast clouds,4764
2017-01-28 16:00:00,None,270.65,0,0,90,Clouds,overcast clouds,4580
2017-01-28 17:00:00,None,270.15,0,0,90,Clouds,overcast clouds,4735
2017-01-28 18:00:00,None,269.88,0,0,90,Clouds,overcast clouds,4677
2017-01-28 19:00:00,None,269.75,0,0,90,Clouds,overcast clouds,3769
2017-01-28 20:00:00,None,269.65,0,0,90,Clouds,overcast clouds,3036
2017-01-28 21:00:00,None,269.35,0,0,90,Clouds,overcast clouds,3165
2017-01-28 22:00:00,None,269.29,0,0,90,Clouds,overcast clouds,3539
2017-01-28 23:00:00,None,269.15,0,0,90,Clouds,overcast clouds,1880
2017-01-29 00:00:00,None,269.08,0,0,90,Clouds,overcast clouds,1229
2017-01-29 01:00:00,None,269,0,0,90,Clouds,overcast clouds,795
2017-01-29 02:00:00,None,268.68,0,0,90,Clouds,overcast clouds,561
2017-01-29 03:00:00,None,268.81,0,0,90,Clouds,overcast clouds,302
2017-01-29 04:00:00,None,268.81,0,0,90,Clouds,overcast clouds,294
2017-01-29 05:00:00,None,269.15,0,0,90,Clouds,overcast clouds,442
2017-01-29 06:00:00,None,269.22,0,0,90,Clouds,overcast clouds,756
2017-01-29 07:00:00,None,269.37,0,0,90,Clouds,overcast clouds,1227
2017-01-29 08:00:00,None,269.29,0,0,90,Snow,light snow,1919
2017-01-29 09:00:00,None,269.3,0,0,90,Snow,light snow,2631
2017-01-29 10:00:00,None,268.55,0,0,90,Clouds,overcast clouds,3465
2017-01-29 11:00:00,None,268.68,0,0,40,Clouds,scattered clouds,3919
2017-01-29 12:00:00,None,269.36,0,0,1,Clear,sky is clear,4323
2017-01-29 13:00:00,None,270.08,0,0,1,Clear,sky is clear,4679
2017-01-29 14:00:00,None,270.43,0,0,40,Clouds,scattered clouds,4740
2017-01-29 15:00:00,None,270.94,0,0,1,Clear,sky is clear,4535
2017-01-29 16:00:00,None,271,0,0,40,Clouds,scattered clouds,4767
2017-01-29 17:00:00,None,270.22,0,0,40,Clouds,scattered clouds,4284
2017-01-29 18:00:00,None,268.94,0,0,40,Clouds,scattered clouds,3719
2017-01-29 19:00:00,None,267.42,0,0,20,Clouds,few clouds,2906
2017-01-29 20:00:00,None,265.95,0,0,5,Clear,sky is clear,2442
2017-01-29 21:00:00,None,264.3,0,0,5,Clear,sky is clear,1939
2017-01-29 22:00:00,None,263.49,0,0,1,Clear,sky is clear,1413
2017-01-29 23:00:00,None,262.58,0,0,1,Clear,sky is clear,904
2017-01-30 00:00:00,None,262.21,0,0,1,Clear,sky is clear,512
2017-01-30 01:00:00,None,262.41,0,0,1,Clear,sky is clear,289
2017-01-30 02:00:00,None,262.54,0,0,1,Clear,sky is clear,227
2017-01-30 03:00:00,None,262.74,0,0,1,Clear,sky is clear,312
2017-01-30 04:00:00,None,263.93,0,0,1,Clear,sky is clear,818
2017-01-30 05:00:00,None,265.21,0,0,75,Clouds,broken clouds,2685
2017-01-30 06:00:00,None,266,0,0,90,Clouds,overcast clouds,5601
2017-01-30 07:00:00,None,266.94,0,0,90,Snow,light snow,5606
2017-01-30 08:00:00,None,267.48,0,0,90,Snow,light snow,3998
2017-01-30 09:00:00,None,268.26,0,0,90,Snow,light snow,4470
2017-01-30 10:00:00,None,269.27,0,0,90,Mist,mist,3901
2017-01-30 11:00:00,None,270.71,0,0,90,Mist,mist,3983
2017-01-30 12:00:00,None,271.89,0,0,90,Haze,haze,4329
2017-01-30 13:00:00,None,273.28,0,0,90,Mist,mist,4314
2017-01-30 14:00:00,None,274.84,0,0,1,Mist,mist,4856
2017-01-30 15:00:00,None,275.82,0,0,90,Mist,mist,5400
2017-01-30 16:00:00,None,276.68,0,0,75,Mist,mist,6234
2017-01-30 17:00:00,None,276.08,0,0,90,Mist,mist,5935
2017-01-30 18:00:00,None,274.84,0,0,90,Mist,mist,4362
2017-01-30 19:00:00,None,274.16,0,0,90,Rain,moderate rain,2772
2017-01-30 20:00:00,None,273.27,0,0,40,Snow,snow,2314
2017-01-30 21:00:00,None,272.81,0,0,90,Snow,snow,2066
2017-01-30 22:00:00,None,272.96,0,0,90,Snow,snow,1371
2017-01-30 23:00:00,None,273.21,0,0,90,Snow,light rain and snow,927
2017-01-31 00:00:00,None,273.82,0,0,75,Snow,light rain and snow,521
2017-01-31 01:00:00,None,273.95,0,0,90,Drizzle,drizzle,319
2017-01-31 02:00:00,None,274.72,0,0,90,Rain,moderate rain,234
2017-01-31 03:00:00,None,274.55,0,0,40,Rain,light rain,322
2017-01-31 04:00:00,None,273.96,0,0,90,Snow,light snow,804
2017-01-31 05:00:00,None,273.86,0,0,90,Snow,light snow,2786
2017-01-31 06:00:00,None,274.28,0,0,90,Snow,light snow,5608
2017-01-31 07:00:00,None,274.09,0,0,20,Clouds,few clouds,6160
2017-01-31 08:00:00,None,274.08,0,0,75,Clouds,broken clouds,5655
2017-01-31 09:00:00,None,274.22,0,0,75,Clouds,broken clouds,5139
2017-01-31 10:00:00,None,274.72,0,0,90,Snow,light snow,4275
2017-01-31 11:00:00,None,275.52,0,0,90,Snow,light snow,4553
2017-01-31 12:00:00,None,275.95,0,0,90,Clouds,overcast clouds,4668
2017-01-31 13:00:00,None,275.88,0,0,90,Clouds,overcast clouds,4765
2017-01-31 14:00:00,None,276.15,0,0,75,Snow,light snow,5123
2017-01-31 15:00:00,None,275.95,0,0,90,Snow,light snow,5911
2017-01-31 16:00:00,None,275.09,0,0,40,Snow,light snow,6699
2017-01-31 17:00:00,None,275.02,0,0,75,Rain,proximity shower rain,5783
2017-01-31 18:00:00,None,274.65,0,0,90,Rain,proximity shower rain,4585
2017-01-31 19:00:00,None,274.35,0,0,90,Clouds,overcast clouds,3119
2017-01-31 20:00:00,None,273.88,0,0,75,Clouds,broken clouds,2746
